Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Anxiety_Level_During_Exams,Skill_Retention_Score,Major_FreqEnc,Prompt_Engineering_Skill_Advanced,Prompt_Engineering_Skill_Beginner,Prompt_Engineering_Skill_Intermediate,Institutional_Policy_Actively_Encouraged,Institutional_Policy_Allowed_With_Citation,Institutional_Policy_Strict_Ban,Burnout_Risk_Level_High,Burnout_Risk_Level_Low,Burnout_Risk_Level_Medium
0.25,0.0,0.3165186500888098,0.022500000000000003,0.75,1.0,1.0,0.3812392426850258,0.0,0.2222222222222222,0.6590450571620713,0.7237563006793777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.75,0.2351687388987566,0.08950000000000001,0.75,0.75,0.0,0.3600114744693058,0.2222222222222222,0.1111111111111111,0.5910109840842861,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.75,0.0,0.8824156305506214,0.012750000000000001,0.5,0.25,0.0,0.4919678714859438,0.3333333333333333,0.8888888888888888,0.6580363147276396,0.05950032873109801,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.75,0.8884547069271758,0.462,0.0,0.0,0.0,0.41967871485943775,0.3333333333333333,0.3333333333333333,0.8750280206231786,0.4449923296077143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.9495559502664297,0.07900000000000001,0.75,0.5,1.0,0.1686746987951807,0.4444444444444445,0.5555555555555556,0.9254651423447657,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.8039076376554173,1.0,1.0,0.75,0.0,0.18559954102122775,1.0,0.1111111111111111,0.7385115444967497,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5,1.0,0.6760213143872111,0.4515,0.25,0.25,0.0,0.19650028686173263,0.6666666666666665,0.7777777777777777,0.8493611297915267,0.4449923296077143,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.45399644760213137,0.135,0.5,0.25,0.0,0.30063109581181874,0.3333333333333333,0.1111111111111111,0.9643577673167452,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.75,0.9605683836589696,0.59075,0.75,0.25,1.0,0.4819277108433735,0.6666666666666665,0.8888888888888888,0.7375028020623179,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.25,0.678152753108348,0.0985,0.25,0.75,0.0,0.35312679288582904,0.2222222222222222,0.2222222222222222,0.5864156018829859,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.5,0.8362344582593249,0.20450000000000002,0.75,0.25,0.0,0.38927137119908206,0.1111111111111111,0.0,0.9588657251737278,0.7237563006793777,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.5,0.6944937833037299,0.04050000000000001,0.0,0.25,0.0,0.3138267355134825,0.0,0.5555555555555556,0.4253530598520511,0.4449923296077143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.8248667850799287,0.519,0.75,0.5,1.0,0.1993689041881813,0.4444444444444445,0.3333333333333333,0.8266083837704551,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.75,0.9026642984014208,0.24225,0.25,0.5,0.0,0.3542742398164085,0.4444444444444445,0.4444444444444445,0.7005155794664873,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5,0.5,0.7932504440497334,0.41925,0.5,0.5,0.0,0.28714859437751006,0.5555555555555556,0.0,0.6319210939251289,0.4449923296077143,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.75,0.0,0.43161634103019536,0.17425000000000002,1.0,0.25,0.0,0.25846242111302353,0.2222222222222222,0.6666666666666665,0.6308002689979826,0.05950032873109801,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.0,0.5339253996447602,0.15975,0.25,0.0,1.0,0.20854847963281697,0.2222222222222222,0.6666666666666665,0.5134498991257567,0.4449923296077143,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.7037300177619892,0.27825000000000005,0.25,0.5,1.0,0.33505450372920254,0.7777777777777777,0.2222222222222222,0.7472539789284914,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.0,0.5626998223801065,0.011000000000000001,0.75,0.75,1.0,0.5355708548479633,0.3333333333333333,0.1111111111111111,0.8068818650526788,0.7237563006793777,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,0.75,0.8962699822380105,0.1045,0.5,0.0,1.0,0.12564543889845095,0.0,0.2222222222222222,0.5487558843308675,0.4449923296077143,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.75,0.25,0.7850799289520425,0.0475,0.75,0.25,0.0,0.23866896156052786,0.2222222222222222,0.1111111111111111,0.600650078457745,0.05950032873109801,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.75,0.75,0.44760213143872113,0.5172500000000001,0.75,0.25,0.0,0.027251864601262193,0.3333333333333333,0.6666666666666665,0.772472539789285,0.05950032873109801,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.5,0.43481349911190054,0.63,0.25,0.75,1.0,0.26792885829030405,0.3333333333333333,0.3333333333333333,0.6536650975117686,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5,1.0,0.7982238010657192,0.25925,0.0,0.75,1.0,0.450946643717728,0.3333333333333333,0.0,0.7624971979376822,0.4449923296077143,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5,1.0,0.8827708703374777,0.41525,1.0,0.5,0.0,0.16982214572576018,0.4444444444444445,0.6666666666666665,0.739632369423896,0.4449923296077143,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.5,0.8909413854351684,0.551,1.0,0.0,1.0,0.0,0.5555555555555556,0.8888888888888888,0.6972651871777629,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.44120781527531067,0.229,0.75,0.5,0.0,0.5123350545037292,0.4444444444444445,0.3333333333333333,0.8915041470522305,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.25,1.0,0.6763765541740674,0.6415000000000001,0.75,0.0,0.0,0.0,0.4444444444444445,0.3333333333333333,0.7756108495852949,0.7237563006793777,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.25,0.5,0.3282415630550622,0.15125,0.75,0.25,1.0,0.14744693057946068,0.0,0.0,0.73223492490473,0.7237563006793777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.7239786856127886,1.0,0.25,0.5,1.0,0.10154905335628228,0.5555555555555556,0.4444444444444445,0.5182694463124861,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.8731793960923622,0.8795000000000001,0.25,0.75,1.0,0.1942053930005737,0.7777777777777777,0.5555555555555556,0.4567361578121498,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.75,0.0,0.9474245115452928,0.51,0.0,0.0,0.0,0.44492254733218595,0.5555555555555556,0.5555555555555556,1.0,0.05950032873109801,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.5687388987566606,0.11075,0.0,1.0,1.0,0.47045324153757884,0.3333333333333333,0.2222222222222222,0.8085631024433984,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.5,0.5996447602131438,0.10325000000000001,1.0,0.75,0.0,0.26706827309236947,0.0,0.3333333333333333,0.8410670253306434,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5,1.0,0.8294849023090585,0.10025,0.75,0.5,1.0,0.4997131382673552,0.0,0.2222222222222222,0.8689755660165883,0.4449923296077143,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.75,0.0,0.8802841918294848,0.038000000000000006,1.0,0.5,0.0,0.20080321285140562,0.2222222222222222,0.1111111111111111,0.4237839049540463,0.05950032873109801,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,0.8021314387211365,0.03375,0.0,0.5,0.0,0.5502008032128514,0.2222222222222222,0.3333333333333333,0.6939027123963237,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.40497335701598575,0.24300000000000002,1.0,0.5,0.0,0.26563396442914516,0.5555555555555556,0.6666666666666665,0.7011880744227752,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.25,0.6571936056838363,0.0965,0.0,0.5,1.0,0.1606425702811245,0.4444444444444445,0.4444444444444445,0.6792199058507061,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.3428063943161634,0.255,0.5,0.25,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.7913023985653441,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.25,0.0,0.8198934280639429,0.073,0.75,0.5,1.0,0.35370051635111877,0.3333333333333333,0.8888888888888888,0.7460210715086304,0.7237563006793777,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5,0.75,0.8458259325044404,0.06899999999999999,0.0,0.5,0.0,0.5751577739529548,0.0,0.4444444444444445,0.6226182470298139,0.4449923296077143,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.25,1.0,0.8294849023090585,0.23725000000000002,1.0,0.25,0.0,0.17900172117039587,0.4444444444444445,0.4444444444444445,0.731898677426586,0.7237563006793777,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.25,0.5,0.7662522202486677,0.0655,0.25,0.0,0.0,0.5120481927710844,0.2222222222222222,0.1111111111111111,0.7948890383322126,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.25,0.0,0.8461811722912964,0.03525,0.75,0.25,0.0,0.40533562822719454,0.3333333333333333,0.4444444444444445,0.7858103564223269,0.7237563006793777,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.25,0.39999999999999997,0.68125,0.25,0.5,1.0,0.31927710843373497,0.5555555555555556,0.4444444444444445,0.6729432862586864,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.25,0.7751332149200709,0.24175000000000002,0.75,0.25,0.0,0.19908204245553643,0.2222222222222222,0.4444444444444445,0.620712844653665,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5,0.75,0.736767317939609,0.0295,1.0,0.0,0.0,0.4529546758462421,0.0,0.1111111111111111,0.7974669356646493,0.4449923296077143,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.75,0.38188277087033745,0.06675,0.25,0.0,0.0,0.15633964429145153,0.2222222222222222,0.0,0.8000448329970858,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.5,0.3207815275310834,0.10775,0.25,0.25,0.0,0.1179001721170396,0.1111111111111111,0.4444444444444445,0.45527908540685946,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.25,0.25,0.4078152753108348,0.1385,1.0,0.25,1.0,0.2868617326448652,0.2222222222222222,0.3333333333333333,0.8155122169917061,0.7237563006793777,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.25,0.5,0.19680284191829484,0.019500000000000003,0.75,0.75,1.0,0.41623637406769937,0.4444444444444445,0.4444444444444445,0.8065456175745348,0.7237563006793777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.7520426287744224,0.0635,0.75,0.0,0.0,0.238382099827883,0.3333333333333333,0.6666666666666665,0.7835687065680341,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.0,0.5119005328596802,0.0027500000000000003,1.0,0.5,0.0,0.2742398164084911,0.2222222222222222,0.6666666666666665,0.6809011432414257,0.7237563006793777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.8152753108348134,0.24550000000000002,0.0,0.25,0.0,0.006024096385542167,0.2222222222222222,0.5555555555555556,0.34980945976238514,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,0.5,0.33321492007104786,0.37475,0.5,0.25,0.0,0.387263339070568,0.5555555555555556,0.2222222222222222,0.6098408428603452,0.7237563006793777,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.7072824156305504,0.05325,0.25,0.25,0.0,0.5103270223752151,0.4444444444444445,0.7777777777777777,0.6553463349024883,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.25,0.75,0.7694493783303729,0.45300000000000007,0.75,0.75,0.0,0.16666666666666666,0.5555555555555556,0.4444444444444445,0.8581035642232684,0.7237563006793777,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5,1.0,0.49484902309058615,0.08650000000000001,1.0,0.5,1.0,0.4922547332185887,0.2222222222222222,0.3333333333333333,0.7024209818426362,0.4449923296077143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.75,0.25,0.8799289520426286,0.0735,0.0,0.0,1.0,0.33964429145152036,0.2222222222222222,0.4444444444444445,0.5465142344765748,0.05950032873109801,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.5,0.5978685612788632,0.0675,0.25,1.0,0.0,0.285140562248996,0.1111111111111111,0.1111111111111111,0.6220578345662408,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.5,0.3360568383658969,0.656,0.0,1.0,1.0,0.19219736087205966,0.6666666666666665,0.8888888888888888,0.8008294104460885,0.4449923296077143,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.5,0.8856127886323266,0.07750000000000001,0.25,0.0,1.0,0.4612736660929432,0.3333333333333333,0.0,0.5253306433535082,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.75,0.25,0.802841918294849,0.08725000000000001,0.75,0.5,1.0,0.27309236947791166,0.1111111111111111,0.2222222222222222,0.8949787043263842,0.05950032873109801,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.75,0.0,0.750266429840142,0.018750000000000003,1.0,0.25,0.0,0.5068846815834768,0.0,0.4444444444444445,0.6030038108047523,0.05950032873109801,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.6532859680284189,0.9415,0.0,0.5,1.0,0.18559954102122775,0.5555555555555556,0.6666666666666665,0.5067249495628784,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.75,0.7982238010657192,0.009,0.25,0.25,0.0,0.3313253012048193,0.3333333333333333,0.0,0.8909437345886573,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.75,0.5815275310834811,0.08325,0.0,0.5,0.0,0.3333333333333333,0.1111111111111111,0.0,0.5721811253082268,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,0.5,0.7861456483126108,0.04675000000000001,0.0,0.5,0.0,0.08519793459552497,0.1111111111111111,0.0,0.4989912575655683,0.7237563006793777,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.25,1.0,0.7612788632326819,0.08075,0.75,0.25,0.0,0.42111302352266206,0.0,0.3333333333333333,0.5809235597399687,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.7925399644760212,0.0425,0.0,0.75,0.0,0.27165806081468735,0.2222222222222222,0.7777777777777777,0.8809683927370544,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.6632326820603907,0.08725000000000001,1.0,0.25,0.0,0.07343660355708548,0.1111111111111111,0.0,0.9186281102891729,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.75,0.25,0.8827708703374777,0.07625,1.0,0.25,0.0,0.11474469305794607,0.3333333333333333,0.8888888888888888,0.9599865501008744,0.05950032873109801,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.75,1.0,0.7456483126110123,0.060250000000000005,0.5,0.25,0.0,0.3204245553643144,0.2222222222222222,0.0,1.0,0.05950032873109801,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,0.75,0.750266429840142,0.19225000000000003,0.0,1.0,0.0,0.44865174985656914,0.0,0.1111111111111111,0.9440708361353958,0.7237563006793777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.75,0.3712255772646537,0.09100000000000001,0.75,0.5,0.0,0.04016064257028112,0.0,0.4444444444444445,0.6937906299036092,0.4449923296077143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5,0.0,0.9229129662522202,0.05275,0.0,0.25,0.0,0.5126219162363741,0.1111111111111111,0.2222222222222222,0.8576552342524097,0.4449923296077143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.25,0.0,0.9513321492007103,0.1585,0.5,0.25,0.0,0.3046471600688468,0.2222222222222222,0.5555555555555556,0.49876709258013907,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.75,1.0,0.5801065719360567,0.066,0.5,0.0,0.0,0.35800344234079173,0.0,0.5555555555555556,0.7377269670477471,0.05950032873109801,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.75,0.75,0.18046181172291292,0.2025,1.0,0.5,0.0,0.2521514629948365,0.3333333333333333,0.2222222222222222,0.5357543151759695,0.05950032873109801,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,0.6007104795737122,0.357,0.5,0.5,0.0,0.36374067699368906,0.5555555555555556,0.4444444444444445,0.8551894194126878,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.25,0.0,0.7651865008880994,0.43825000000000003,0.0,0.25,1.0,0.37148594377510036,0.5555555555555556,1.0,0.4818426361802287,0.7237563006793777,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,0.5648312611012434,0.044000000000000004,1.0,0.5,1.0,0.5025817555938038,0.1111111111111111,0.1111111111111111,0.6416722707913024,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.8401420959147423,0.021750000000000002,0.25,1.0,1.0,0.3158347676419965,0.3333333333333333,0.6666666666666665,0.6898677426585967,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.75,0.0,0.30905861456483125,0.26275,0.5,0.5,0.0,0.300057372346529,0.3333333333333333,0.5555555555555556,0.6987222595830532,0.05950032873109801,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,1.0,0.772291296625222,0.533,0.25,0.25,1.0,0.3849684452094091,0.5555555555555556,0.5555555555555556,0.605917955615333,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.7232682060390763,0.20375000000000001,0.25,0.5,1.0,0.4873780837636259,0.3333333333333333,0.5555555555555556,0.5740865276843757,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.75,0.936412078152753,0.020250000000000004,0.25,0.25,1.0,0.3187033849684452,0.3333333333333333,0.4444444444444445,0.8758125980721811,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.25,1.0,0.7044404973357015,0.24325000000000002,0.75,0.0,0.0,0.2891566265060241,0.3333333333333333,0.3333333333333333,0.8676305761040126,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.75,0.9090586145648312,0.03975000000000001,0.5,0.25,1.0,0.546758462421113,0.3333333333333333,0.5555555555555556,0.5291414481058059,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.5,0.4174067495559502,0.15075000000000002,1.0,0.75,1.0,0.2831325301204819,0.1111111111111111,0.6666666666666665,0.7047747141896435,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.25,0.709058614564831,0.24025,0.25,0.5,1.0,0.14457831325301204,0.3333333333333333,0.6666666666666665,0.8340058282896212,0.7237563006793777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.0,0.7769094138543515,0.41700000000000004,1.0,0.75,1.0,0.35714285714285715,0.4444444444444445,0.5555555555555556,0.5521183591123067,0.7237563006793777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.0,0.4191829484902308,0.15300000000000002,0.75,1.0,1.0,0.29202524383247275,0.5555555555555556,0.0,0.9163864604348801,0.7237563006793777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.25,0.9087033747779749,0.10625000000000001,0.5,0.25,1.0,0.008318990246701088,0.3333333333333333,0.6666666666666665,0.8770455054920422,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.75,0.9349911190053284,0.14375000000000002,1.0,1.0,1.0,0.27051061388410785,0.2222222222222222,0.5555555555555556,0.7517372786370768,0.7237563006793777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.6802841918294846,0.04775,0.25,0.25,1.0,0.06970740103270223,0.3333333333333333,0.5555555555555556,0.5759919300605246,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.0,0.5861456483126108,0.10675,0.0,0.5,0.0,0.0,0.4444444444444445,0.0,0.7443398341179108,0.4449923296077143,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.25,0.25,0.8330373001776197,0.19725,0.75,0.25,0.0,0.638267355134825,0.1111111111111111,0.1111111111111111,0.9843084510199507,0.7237563006793777,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.25,0.0,0.5332149200710479,0.06725,0.75,0.0,0.0,0.39242685025817553,0.1111111111111111,0.2222222222222222,0.8442053351266532,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.25,0.7207815275310834,0.09625,0.0,0.5,1.0,0.5788869764773379,0.3333333333333333,0.5555555555555556,0.6374131360681463,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.25,0.25,0.7655417406749554,0.589,0.75,0.5,1.0,0.02094090648307516,0.6666666666666665,0.8888888888888888,0.7668684151535531,0.7237563006793777,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.25,1.0,0.7847246891651862,0.0045,0.25,0.5,0.0,0.5312679288582903,0.0,0.0,0.7224837480385564,0.7237563006793777,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.75,0.6674955595026641,0.5355000000000001,1.0,0.75,0.0,0.27653471026965004,0.2222222222222222,0.3333333333333333,0.596278861241874,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.5,0.5,0.6600355239786855,0.29525,1.0,0.5,0.0,0.4457831325301205,0.1111111111111111,0.2222222222222222,0.6646491817978032,0.4449923296077143,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.75,0.8461811722912964,0.11499999999999999,0.75,0.5,0.0,0.5542168674698795,0.2222222222222222,0.4444444444444445,0.7413136068146157,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.7651865008880994,0.0955,0.0,0.5,1.0,0.2662076878944349,0.0,0.0,0.8969961891952478,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.75,0.0,0.26465364120781526,0.23325,1.0,0.75,0.0,0.0,0.1111111111111111,0.5555555555555556,0.42972427706792204,0.05950032873109801,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.75,0.7253996447602131,0.37625000000000003,1.0,0.5,0.0,0.08634538152610441,0.4444444444444445,0.6666666666666665,0.5434880071732796,0.4449923296077143,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.75,0.0,0.7047957371225575,0.009750000000000002,1.0,0.5,0.0,0.5909351692484223,0.0,0.2222222222222222,0.7835687065680341,0.05950032873109801,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,0.25,0.5626998223801065,0.1575,0.75,0.0,0.0,0.2283419391853127,0.0,0.0,0.6174624523649407,0.7237563006793777,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.7484902309058614,0.056999999999999995,0.75,0.0,1.0,0.14113597246127366,0.0,0.1111111111111111,0.7910782335799148,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,0.0,0.8774422735346357,0.03175,0.75,1.0,0.0,0.2860011474469306,0.3333333333333333,0.2222222222222222,0.6878502577897333,0.7237563006793777,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.25,1.0,0.9179396092362342,0.13525,0.75,0.0,0.0,0.14802065404475043,0.2222222222222222,0.6666666666666665,0.5652320107599194,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.25,0.861811722912966,0.019000000000000003,0.25,1.0,0.0,0.39414802065404475,0.1111111111111111,0.0,0.8804079802734812,0.4449923296077143,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,0.758792184724689,0.20425000000000001,0.5,0.5,0.0,0.45582329317269077,0.2222222222222222,0.4444444444444445,0.8755884330867519,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.25,0.25,0.6927175843694493,0.006500000000000001,0.75,0.5,1.0,0.474469305794607,0.0,0.4444444444444445,0.7913023985653441,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.7488454706927175,0.219,0.0,0.5,1.0,0.4457831325301205,0.1111111111111111,0.2222222222222222,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.5,0.949911190053286,0.09925,0.5,0.75,0.0,0.6566265060240964,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.25,0.7701598579040851,0.382,0.75,0.25,0.0,0.4213998852553069,0.5555555555555556,0.6666666666666665,0.7641784353284017,0.7237563006793777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.7808170515097688,0.19375,0.25,0.0,0.0,0.39902467010900744,0.2222222222222222,0.3333333333333333,0.7188971082716881,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.75,1.0,0.8426287744227352,0.14925,1.0,0.0,1.0,0.29059093516924844,0.1111111111111111,0.1111111111111111,0.8025106478368079,0.05950032873109801,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
